transactionId,transactionType,transactionDate,merchantName,storeName,deviceName,location,totalAmount,cardHolderName,cardType,currencyCode,transactionStatus,failureReason
TXN000781,PURCHASE,2025-01-28 11:46:56,Washington-Thompson,Group,POS-6417,New Kaylaborough,123.36,Michael Velasquez,AMEX,USD,SUCCESS,SUCCESS
TXN000782,PURCHASE,2025-02-09 11:46:56,Jackson PLC,PLC,POS-2063,Josephfurt,105.75,Marie Bond,RUPAY,EUR,SUCCESS,SUCCESS
TXN000783,REFUND,2025-03-21 11:46:56,Le LLC,LLC,POS-3137,New Felicia,245.63,Paul Davis,VISA,USD,SUCCESS,SUCCESS
TXN000784,REFUND,2024-11-12 11:46:56,"Haley, Benson and Cameron",and Sons,POS-9963,Port Deniseville,556.25,Jessica King,RUPAY,EUR,FAILED,Suspicious transaction (anomaly)
TXN000785,PURCHASE,2024-08-29 11:46:56,Miles PLC,Group,POS-2594,New Susan,339.11,Brittany Ellis,AMEX,USD,SUCCESS,SUCCESS
TXN000786,REFUND,2024-11-26 11:46:56,"Bennett, Mueller and Gordon",PLC,POS-4307,South Jasonmouth,942.34,Brooke Smith,RUPAY,INR,SUCCESS,SUCCESS
TXN000787,REFUND,2025-04-08 11:46:56,"Evans, Perry and Rosales",and Sons,POS-8417,Port Laurenburgh,672.39,Nancy Stevens,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000788,REFUND,2024-12-06 11:46:56,"Swanson, Smith and Rodriguez",LLC,POS-5295,New Paul,396.69,Ann Wilson,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000789,PURCHASE,2025-03-16 11:46:56,Mosley-Faulkner,Ltd,POS-6656,West Alexis,685.4,Joseph Knight,AMEX,USD,SUCCESS,SUCCESS
TXN000790,REFUND,2024-11-28 11:46:56,Myers Inc,and Sons,POS-4468,East Heathermouth,401.52,Cindy Howell,AMEX,INR,FAILED,Currency mismatch
TXN000791,PURCHASE,2025-01-11 11:46:56,Schwartz Ltd,LLC,POS-1572,Port Dianachester,432.17,Earl Mercer,VISA,USD,SUCCESS,SUCCESS
TXN000792,CASHBACK,2025-06-20 11:46:56,"Kelley, Wilson and Mcdaniel",and Sons,POS-1874,South Robert,412.94,Sean Newton,AMEX,GBP,SUCCESS,SUCCESS
TXN000793,REFUND,2024-08-19 11:46:56,Carter Ltd,Ltd,POS-1430,Robertston,901.39,Amy Myers,RUPAY,USD,FAILED,Suspicious transaction (anomaly)
TXN000794,REFUND,2025-02-24 11:46:56,Lloyd Inc,Inc,POS-1715,New Andrewton,802.14,James Tran,VISA,USD,FAILED,Suspicious transaction (anomaly)
TXN000795,REFUND,2024-08-14 11:46:56,"Hart, Thomas and Davis",Inc,POS-2941,South Jamiebury,624.29,April Davis,VISA,USD,SUCCESS,SUCCESS
TXN000796,CASHBACK,2024-10-11 11:46:56,"Robinson, Pena and Gibbs",Group,POS-1563,Amberstad,220.13,Michelle Smith,RUPAY,INR,SUCCESS,SUCCESS
TXN000797,PURCHASE,2025-05-20 11:46:56,Gray-Webb,LLC,POS-3960,North Jeff,130.37,James Vaughan,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000798,PURCHASE,2024-11-09 11:46:56,"Sweeney, Henry and Adams",Ltd,POS-5258,South Lisaborough,406.14,Jennifer Thompson,VISA,GBP,SUCCESS,SUCCESS
TXN000799,PURCHASE,2025-03-20 11:46:56,"Allen, Stewart and Foster",LLC,POS-3131,Ianshire,399.88,James Cruz,RUPAY,USD,SUCCESS,SUCCESS
TXN000800,PURCHASE,2025-03-20 11:46:56,"Hoffman, Fuller and Downs",Ltd,POS-2940,Alanburgh,163.88,Heidi Morse,RUPAY,GBP,SUCCESS,SUCCESS
TXN000801,REFUND,2024-09-06 11:46:56,Pollard-Ortiz,Ltd,POS-4145,Bentonstad,553.91,Jacob Cox,RUPAY,EUR,SUCCESS,SUCCESS
TXN000802,CASHBACK,2024-11-04 11:46:56,Nguyen Ltd,Ltd,POS-3274,West Micheleshire,57.74,Allison Ewing,AMEX,GBP,SUCCESS,SUCCESS
TXN000803,CASHBACK,2024-11-11 11:46:56,Taylor-Rosario,LLC,POS-8473,New Chrisberg,600.43,Barbara Jones,RUPAY,INR,SUCCESS,SUCCESS
TXN000804,CASHBACK,2024-10-15 11:46:56,Larson and Sons,PLC,POS-4790,Haleyville,843.97,Charles Ray,AMEX,EUR,SUCCESS,SUCCESS
TXN000805,REFUND,2025-02-09 11:46:56,Decker LLC,and Sons,POS-4931,Allisonview,864.07,Sean Blake,RUPAY,INR,SUCCESS,SUCCESS
TXN000806,REFUND,2025-01-01 11:46:56,Lewis-Gonzalez,Group,POS-6280,Jonathantown,745.83,Brianna Hall,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000807,REFUND,2025-02-11 11:46:56,Taylor-Nguyen,PLC,POS-4196,Port Sabrinafort,110.56,Lucas Ballard,RUPAY,EUR,SUCCESS,SUCCESS
TXN000808,REFUND,2025-03-28 11:46:56,"Rhodes, Martin and Hill",Inc,POS-7854,West Jonathonmouth,795.72,Jason Wong,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000809,CASHBACK,2025-01-09 11:46:56,"Norris, May and Wheeler",Group,POS-7430,Howardshire,864.53,Stephen Benson,RUPAY,GBP,SUCCESS,SUCCESS
TXN000810,CASHBACK,2025-05-26 11:46:56,Merritt-Cowan,Inc,POS-3730,Seanburgh,642.37,Carlos Russell,AMEX,INR,FAILED,Currency mismatch
TXN000811,PURCHASE,2024-12-27 11:46:56,Martin Inc,and Sons,POS-7439,West Kenneth,206.89,Joe Buck,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000812,REFUND,2024-12-09 11:46:56,"Williams, Ramirez and Jordan",PLC,POS-6458,Matthewsport,896.14,Alicia Bowen MD,RUPAY,USD,SUCCESS,SUCCESS
TXN000813,REFUND,2024-11-14 11:46:56,Lucas-Cherry,and Sons,POS-1232,South Sarahshire,908.21,Tiffany Baker,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000814,CASHBACK,2024-10-01 11:46:56,Carpenter Ltd,Ltd,POS-4876,Hobbsmouth,172.54,Derrick Roman,AMEX,GBP,SUCCESS,SUCCESS
TXN000815,PURCHASE,2024-10-29 11:46:56,Crawford-Lewis,LLC,POS-5782,Port Edward,934.35,Christy Lester,RUPAY,EUR,SUCCESS,SUCCESS
TXN000816,CASHBACK,2025-06-06 11:46:56,Murphy Ltd,Inc,POS-5413,West Lori,155.6,Jeffrey Nichols,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000817,PURCHASE,2025-07-08 11:46:56,Frederick-Allen,Ltd,POS-1454,Lake Michealchester,447.38,Kenneth Hebert,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000818,REFUND,2024-11-18 11:46:56,Bell-Miller,Inc,POS-3751,South Davidshire,48.09,Michael Nolan,VISA,GBP,SUCCESS,SUCCESS
TXN000819,REFUND,2025-05-29 11:46:56,Schmidt-David,PLC,POS-6134,West Robert,35.85,Michael Williams,RUPAY,EUR,SUCCESS,SUCCESS
TXN000820,REFUND,2025-01-02 11:46:56,Barton-Wright,LLC,POS-1968,Smithview,438.57,Barbara Dunlap,RUPAY,GBP,SUCCESS,SUCCESS
TXN000821,PURCHASE,2025-03-26 11:46:56,Clark Ltd,PLC,POS-2802,Johnsonmouth,861.69,Jessica Stevens,VISA,EUR,SUCCESS,SUCCESS
TXN000822,CASHBACK,2024-07-15 11:46:56,Acosta-Beltran,Ltd,POS-7551,Webbview,328.5,Mark Chan,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000823,REFUND,2024-08-03 11:46:56,"Miller, Bell and Miller",Ltd,POS-5571,Roychester,897.81,William Blackburn,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000824,REFUND,2025-07-03 11:46:56,Stewart and Sons,LLC,POS-8832,Audreytown,360.84,Amy Jackson,RUPAY,EUR,SUCCESS,SUCCESS
TXN000825,PURCHASE,2024-07-14 11:46:56,Nguyen-Morrison,Group,POS-9632,East Martin,184.63,Shannon Thompson,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000826,CASHBACK,2024-07-14 11:46:56,Hernandez-Nelson,Ltd,POS-4256,Durhamville,307.71,Joe Russell,VISA,USD,SUCCESS,SUCCESS
TXN000827,PURCHASE,2025-07-02 11:46:56,Davis-Smith,LLC,POS-7054,East Brandiberg,814.11,James Harris,RUPAY,INR,SUCCESS,SUCCESS
TXN000828,REFUND,2024-10-19 11:46:56,"Dean, Moreno and Williams",and Sons,POS-6423,North Cassandraberg,994.24,Derrick Harper,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000829,CASHBACK,2024-12-01 11:46:56,Gonzalez-Miller,LLC,POS-9793,New Alisha,122.5,Gabriel Esparza,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000830,PURCHASE,2025-01-22 11:46:56,Hull LLC,and Sons,POS-7796,South Toddside,224.75,Laura Bernard,AMEX,INR,FAILED,Currency mismatch
TXN000831,CASHBACK,2025-01-14 11:46:56,"Kim, Ray and Young",PLC,POS-5160,New Susanton,512.56,Sandra Brown,VISA,USD,SUCCESS,SUCCESS
TXN000832,CASHBACK,2024-12-11 11:46:56,"Hendricks, Conrad and Castillo",Inc,POS-2820,Adamshire,579.96,Richard Richards,RUPAY,GBP,SUCCESS,SUCCESS
TXN000833,PURCHASE,2025-05-24 11:46:56,Duncan LLC,PLC,POS-8465,Andersonport,837.83,William Brady,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000834,CASHBACK,2025-04-11 11:46:56,Kidd PLC,and Sons,POS-7691,Emilyberg,869.18,Tommy Foster,VISA,INR,SUCCESS,SUCCESS
TXN000835,REFUND,2025-02-22 11:46:56,Lindsey-Brown,and Sons,POS-5631,South Becky,149.7,Erica Robinson,RUPAY,INR,SUCCESS,SUCCESS
TXN000836,CASHBACK,2025-04-09 11:46:56,Diaz Group,Inc,POS-1722,North Nathan,835.0,Ruben Weaver,RUPAY,GBP,SUCCESS,SUCCESS
TXN000837,PURCHASE,2024-10-04 11:46:56,"Stephens, Garcia and Castillo",LLC,POS-9845,Pearsonburgh,43.72,Cassandra Kim,MASTERCARD,INR,FAILED,Suspicious transaction (anomaly)
TXN000838,CASHBACK,2025-03-31 11:46:56,"Porter, Simmons and Villanueva",Inc,POS-5344,Martinborough,64.61,Mrs. Andrea Cruz,AMEX,INR,FAILED,Currency mismatch
TXN000839,REFUND,2025-05-08 11:46:56,Walker Group,Group,POS-1602,Debrahaven,200.99,Nathan Coleman,AMEX,EUR,SUCCESS,SUCCESS
TXN000840,REFUND,2025-02-14 11:46:56,"Cervantes, Lee and Bell",Inc,POS-1052,West Haleybury,51.74,Robert Cantu,RUPAY,USD,FAILED,Suspicious transaction (anomaly)
TXN000841,CASHBACK,2025-04-20 11:46:56,Gordon Inc,LLC,POS-2691,Port Nancychester,373.36,Andrea Rose,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000842,REFUND,2024-10-31 11:46:56,"Williams, Cummings and Jones",Inc,POS-6802,North Heather,569.75,Lauren Lane,VISA,INR,SUCCESS,SUCCESS
TXN000843,PURCHASE,2024-08-08 11:46:56,Mcclure LLC,PLC,POS-1687,Sandovalfort,972.35,Jacqueline Joseph,RUPAY,INR,SUCCESS,SUCCESS
TXN000844,REFUND,2025-04-06 11:46:56,Harrell-Smith,LLC,POS-9259,East Diane,718.11,Colleen Bird,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000845,REFUND,2025-03-10 11:46:56,"Andrade, Bowman and Young",Group,POS-4364,North Williamburgh,288.16,Richard Hughes,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000846,PURCHASE,2025-06-22 11:46:56,"Alvarado, Gonzales and Mccall",Group,POS-2284,East Cameron,995.13,Phillip Norman,RUPAY,GBP,SUCCESS,SUCCESS
TXN000847,REFUND,2024-08-26 11:46:56,Hill-Carter,PLC,POS-1452,Andreafort,154.1,David Rogers,AMEX,INR,FAILED,Currency mismatch
TXN000848,CASHBACK,2025-06-22 11:46:56,"Russo, Love and Mcgee",Inc,POS-4342,Jonesmouth,305.09,Tyler Lyons,RUPAY,USD,SUCCESS,SUCCESS
TXN000849,CASHBACK,2024-08-04 11:46:56,"Ross, Parker and Hunt",PLC,POS-6713,New Kevinberg,98.39,Russell Schultz,RUPAY,INR,SUCCESS,SUCCESS
TXN000850,PURCHASE,2024-09-01 11:46:56,Solomon Ltd,and Sons,POS-1725,Brandyview,796.73,Tammy Fowler,AMEX,GBP,SUCCESS,SUCCESS
TXN000851,PURCHASE,2025-02-06 11:46:56,"Chavez, Martin and Obrien",Inc,POS-5738,Brianburgh,743.17,Timothy Smith,VISA,USD,SUCCESS,SUCCESS
TXN000852,CASHBACK,2024-09-09 11:46:56,Curtis LLC,Ltd,POS-8129,Nicoletown,872.8,Arthur Duncan,RUPAY,EUR,SUCCESS,SUCCESS
TXN000853,REFUND,2024-10-02 11:46:56,Pearson-Wheeler,and Sons,POS-7641,Rodriguezside,524.02,Brandi Dennis,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000854,PURCHASE,2024-10-19 11:46:56,Olson-Parker,Ltd,POS-8451,Mullenchester,83.22,John Cameron,RUPAY,INR,SUCCESS,SUCCESS
TXN000855,CASHBACK,2025-04-14 11:46:56,Obrien LLC,and Sons,POS-2312,East Davidshire,570.75,Mark Gross,AMEX,GBP,SUCCESS,SUCCESS
TXN000856,CASHBACK,2025-04-07 11:46:56,"Morgan, Adams and Bass",Group,POS-9016,North Kayleetown,680.73,Donald Jennings,RUPAY,USD,SUCCESS,SUCCESS
TXN000857,PURCHASE,2025-03-08 11:46:56,Hughes PLC,Ltd,POS-5780,New Coreyview,542.84,Alice Foster,RUPAY,USD,SUCCESS,SUCCESS
TXN000858,CASHBACK,2024-11-04 11:46:56,Mckinney-Brooks,and Sons,POS-2127,Nicholasshire,477.06,Rhonda Stevenson,RUPAY,INR,SUCCESS,SUCCESS
TXN000859,REFUND,2024-08-31 11:46:56,"Hodges, Cook and Cook",Inc,POS-2145,South Nancy,655.47,Jerome Martin,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000860,REFUND,2025-01-15 11:46:56,"Hanson, Kelly and Harmon",Ltd,POS-8249,Joelland,649.4,Erin Gilbert,RUPAY,INR,SUCCESS,SUCCESS
TXN000861,PURCHASE,2025-03-05 11:46:56,"Silva, Johnson and Valencia",Inc,POS-4427,South Timothyfurt,591.07,Desiree Andrews,AMEX,USD,SUCCESS,SUCCESS
TXN000862,PURCHASE,2025-07-12 11:46:56,Allen LLC,and Sons,POS-9812,Lake Crystalfort,950.74,Mrs. Kathy Zamora,RUPAY,INR,SUCCESS,SUCCESS
TXN000863,PURCHASE,2025-07-12 11:46:56,Thompson LLC,Group,POS-8123,Stokesville,358.44,Jennifer Cantu,RUPAY,USD,SUCCESS,SUCCESS
TXN000864,CASHBACK,2025-06-28 11:46:56,"Mclaughlin, Ford and Mcknight",LLC,POS-1759,Martinmouth,256.17,Alyssa Cruz,VISA,USD,FAILED,Suspicious transaction (anomaly)
TXN000865,REFUND,2024-11-16 11:46:56,"Miller, Williams and Ford",PLC,POS-4438,North Ashleymouth,125.88,Keith Martinez,VISA,EUR,SUCCESS,SUCCESS
TXN000866,REFUND,2024-09-07 11:46:56,Brooks-Martinez,Group,POS-1772,Mendezville,76.34,Calvin Bonilla,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000867,REFUND,2025-04-24 11:46:56,Smith-Butler,and Sons,POS-4555,Lake Sarafurt,246.75,Jonathon Hall,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000868,PURCHASE,2024-11-27 11:46:56,Harper Inc,Ltd,POS-9004,North Kaylamouth,338.58,Holly Stewart,VISA,USD,SUCCESS,SUCCESS
TXN000869,CASHBACK,2024-09-12 11:46:56,Walker-Phelps,Ltd,POS-1785,Garciaberg,898.1,Melinda Murphy,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000870,REFUND,2025-07-10 11:46:56,Hernandez-White,Group,POS-9099,Derekton,268.64,Melissa Reed,VISA,EUR,SUCCESS,SUCCESS
TXN000871,PURCHASE,2025-01-06 11:46:56,Sanchez-Silva,LLC,POS-6216,Cindyfort,632.63,Tanya Hernandez,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000872,CASHBACK,2024-10-24 11:46:56,Lee-Smith,Group,POS-5897,Jenniferfort,528.4,Jacob Trujillo,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000873,REFUND,2025-06-10 11:46:56,"Holland, Allen and Lee",Group,POS-2658,East Michelleville,292.42,Justin Taylor,RUPAY,INR,SUCCESS,SUCCESS
TXN000874,CASHBACK,2025-04-27 11:46:56,"Glenn, Gutierrez and Perry",and Sons,POS-2816,Lake Christopherchester,378.14,Thomas Perry,RUPAY,USD,SUCCESS,SUCCESS
TXN000875,PURCHASE,2025-06-19 11:46:56,Reed-Ruiz,and Sons,POS-7692,North Juanhaven,941.46,Erik Murphy,VISA,INR,SUCCESS,SUCCESS
TXN000876,CASHBACK,2024-09-24 11:46:56,Gilbert and Sons,Inc,POS-6166,South Johnport,243.58,Brian Hughes,VISA,USD,SUCCESS,SUCCESS
TXN000877,PURCHASE,2025-07-03 11:46:56,Brown-Dominguez,and Sons,POS-4824,Victoriatown,796.57,Miguel Lawrence,AMEX,USD,SUCCESS,SUCCESS
TXN000878,CASHBACK,2024-08-16 11:46:56,Perez and Sons,LLC,POS-2496,North Michellebury,291.88,Alexander Avila,RUPAY,USD,SUCCESS,SUCCESS
TXN000879,PURCHASE,2024-12-10 11:46:56,Wiggins-Lindsey,Group,POS-4831,Wongmouth,272.19,Mathew Smith,VISA,EUR,SUCCESS,SUCCESS
TXN000880,CASHBACK,2025-05-15 11:46:56,Huerta Group,and Sons,POS-7067,West Alexandraville,368.19,Susan Gregory,AMEX,INR,FAILED,Currency mismatch
TXN000881,PURCHASE,2025-06-12 11:46:56,"Lee, Wright and Cochran",Inc,POS-7695,Port Luisport,298.41,Sandra Oliver,AMEX,INR,FAILED,Currency mismatch
TXN000882,PURCHASE,2025-05-05 11:46:56,Fuller Ltd,Ltd,POS-9018,West Samanthabury,342.1,Walter Reid,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000883,REFUND,2025-01-18 11:46:56,Horn-Buchanan,Ltd,POS-9747,South Caitlinland,664.52,Maria Yang,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000884,CASHBACK,2024-09-01 11:46:56,Gould Inc,and Sons,POS-4823,Dominguezview,841.69,Jason Jackson,VISA,INR,SUCCESS,SUCCESS
TXN000885,CASHBACK,2024-10-31 11:46:56,Gibson Ltd,Inc,POS-7208,Jacquelineberg,67.92,David Rodriguez,AMEX,EUR,SUCCESS,SUCCESS
TXN000886,REFUND,2024-09-14 11:46:56,Lee Group,LLC,POS-4306,North Kathleenfurt,963.22,Jason Adams,VISA,GBP,SUCCESS,SUCCESS
TXN000887,PURCHASE,2025-01-16 11:46:56,Ingram-Dixon,PLC,POS-6130,East Michaelland,348.0,Amanda Wright,VISA,GBP,SUCCESS,SUCCESS
TXN000888,CASHBACK,2025-05-21 11:46:56,"Frazier, Sullivan and Davis",Ltd,POS-6170,New Chaseport,395.15,Alexis Reilly,AMEX,EUR,SUCCESS,SUCCESS
TXN000889,PURCHASE,2025-01-04 11:46:56,"Foster, Olsen and Reed",and Sons,POS-7146,Parsonsburgh,954.08,Colin Taylor,AMEX,EUR,SUCCESS,SUCCESS
TXN000890,PURCHASE,2025-06-09 11:46:56,Riley-Hall,Group,POS-7171,Martinezview,840.17,Mariah Levy,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000891,PURCHASE,2025-01-23 11:46:56,"Valdez, Castro and Hicks",Group,POS-7188,Cherylville,654.07,Martin Clarke,VISA,USD,SUCCESS,SUCCESS
TXN000892,REFUND,2025-04-27 11:46:56,Oneal-Garza,and Sons,POS-3689,South Jaime,364.09,Derek King,RUPAY,INR,SUCCESS,SUCCESS
TXN000893,REFUND,2025-02-16 11:46:56,"Potter, Scott and Mendoza",PLC,POS-6279,Lake Tina,433.3,Danielle Newman,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000894,CASHBACK,2025-05-05 11:46:56,Sims Group,Group,POS-8601,South Anthony,148.18,Daniel Kirk,AMEX,INR,FAILED,Currency mismatch
TXN000895,PURCHASE,2025-06-29 11:46:56,"Cameron, Hobbs and Hodges",Ltd,POS-3373,Smithbury,699.23,Robert Robinson,AMEX,EUR,SUCCESS,SUCCESS
TXN000896,PURCHASE,2024-07-15 11:46:56,"Barker, Park and Cruz",Ltd,POS-5743,Alicialand,369.21,Jonathan Wright,VISA,USD,SUCCESS,SUCCESS
TXN000897,CASHBACK,2024-12-02 11:46:56,Harris Group,and Sons,POS-4775,Elizabethshire,26.34,Victoria Wade,RUPAY,USD,SUCCESS,SUCCESS
TXN000898,PURCHASE,2025-06-06 11:46:56,"Manning, Farley and Rivera",LLC,POS-4354,Lake Briana,214.99,Erik Gray,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000899,REFUND,2025-07-11 11:46:56,Andrews-Riley,Inc,POS-5866,South Michaelborough,697.84,Alicia Combs,VISA,INR,SUCCESS,SUCCESS
TXN000900,CASHBACK,2025-06-14 11:46:56,Black-Lee,PLC,POS-6645,Paulamouth,173.12,Deborah Manning,VISA,GBP,SUCCESS,SUCCESS
TXN000901,CASHBACK,2024-07-25 11:46:56,"Miller, Winters and Luna",Ltd,POS-3380,East Tanya,663.43,Jacob Walters,RUPAY,INR,SUCCESS,SUCCESS
TXN000902,PURCHASE,2025-01-04 11:46:56,"Howard, Gibson and King",Inc,POS-1379,Murphybury,91.52,Mark Robinson,RUPAY,USD,SUCCESS,SUCCESS
TXN000903,PURCHASE,2024-10-18 11:46:56,Simmons-Dennis,Inc,POS-1954,Johnstonview,677.29,Sarah White,RUPAY,USD,SUCCESS,SUCCESS
TXN000904,REFUND,2025-05-10 11:46:56,Craig-Garner,Inc,POS-8809,Port Misty,579.26,Alex Perez,AMEX,GBP,SUCCESS,SUCCESS
TXN000905,PURCHASE,2024-10-15 11:46:56,Fletcher Ltd,LLC,POS-1517,Ryanstad,577.4,Kevin Hall,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000906,REFUND,2025-04-14 11:46:56,Collins-Barrett,and Sons,POS-8415,East Lisamouth,199.16,Megan Taylor,VISA,GBP,SUCCESS,SUCCESS
TXN000907,REFUND,2024-12-28 11:46:56,Blackwell Ltd,PLC,POS-5391,East Paulfurt,840.12,Matthew Aguilar,RUPAY,INR,SUCCESS,SUCCESS
TXN000908,CASHBACK,2024-09-05 11:46:56,Rodriguez-Harris,PLC,POS-9912,Richardberg,656.32,Stephanie Goodwin,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000909,CASHBACK,2024-08-04 11:46:56,Orozco-Mckenzie,Group,POS-1665,Greenmouth,453.06,Alice Johnson,RUPAY,INR,SUCCESS,SUCCESS
TXN000910,REFUND,2025-03-21 11:46:56,"Gibson, Perry and Robbins",and Sons,POS-1764,North Kara,40.98,Jennifer Hurst,AMEX,GBP,FAILED,Suspicious transaction (anomaly)
TXN000911,REFUND,2025-03-16 11:46:56,"Moreno, Warner and Stevenson",and Sons,POS-1378,Kylebury,539.59,Marie Young,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000912,PURCHASE,2024-07-25 11:46:56,"Mendez, Collins and Vasquez",LLC,POS-3558,Vaughanstad,787.58,Patrick Cooper,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000913,CASHBACK,2025-05-21 11:46:56,Ortega Inc,and Sons,POS-5198,Jessicafort,389.72,Travis Waller,VISA,INR,SUCCESS,SUCCESS
TXN000914,REFUND,2025-04-29 11:46:56,"Watson, Ellis and Mitchell",LLC,POS-7736,Rosstown,810.22,Roger Martinez,RUPAY,USD,SUCCESS,SUCCESS
TXN000915,REFUND,2024-12-10 11:46:56,Nguyen-Roberts,PLC,POS-6855,New Jeffrey,791.46,Cheryl Green,AMEX,GBP,SUCCESS,SUCCESS
TXN000916,REFUND,2024-12-16 11:46:56,Robinson Group,Group,POS-5278,Alexandraberg,17.0,Charles Jones MD,RUPAY,INR,SUCCESS,SUCCESS
TXN000917,PURCHASE,2025-05-28 11:46:56,"King, Gonzalez and Bailey",LLC,POS-6189,South Melissaland,22.56,Maria Hall,RUPAY,EUR,SUCCESS,SUCCESS
TXN000918,CASHBACK,2024-12-09 11:46:56,Taylor and Sons,Inc,POS-5068,West Tammy,935.66,Brett Ortiz,RUPAY,INR,SUCCESS,SUCCESS
TXN000919,PURCHASE,2025-07-06 11:46:56,"Austin, Nguyen and Garcia",Group,POS-4392,New Gabrieltown,638.67,Lisa White,VISA,EUR,SUCCESS,SUCCESS
TXN000920,REFUND,2025-06-01 11:46:56,Henderson-Harper,Group,POS-4359,Tuckerberg,168.3,Samuel Hayes,RUPAY,INR,SUCCESS,SUCCESS
TXN000921,REFUND,2025-04-25 11:46:56,"Browning, Stevens and Potts",PLC,POS-4938,Andreaview,652.54,Ronald Smith,RUPAY,USD,SUCCESS,SUCCESS
TXN000922,PURCHASE,2024-11-08 11:46:56,Garcia-Mckinney,and Sons,POS-2087,Lake Andrew,13.02,Matthew Little,RUPAY,INR,SUCCESS,SUCCESS
TXN000923,PURCHASE,2024-10-24 11:46:56,Gordon-Richards,PLC,POS-9899,Watersview,989.86,Andrew Patel,AMEX,INR,FAILED,Currency mismatch
TXN000924,PURCHASE,2025-04-11 11:46:56,"Rivera, Hodge and Martin",LLC,POS-6302,New Amanda,409.4,Robert Miller,AMEX,INR,FAILED,Currency mismatch
TXN000925,REFUND,2024-11-10 11:46:56,Kennedy Inc,Group,POS-7793,Stevenside,185.7,Jason Levine,RUPAY,EUR,SUCCESS,SUCCESS
TXN000926,REFUND,2024-12-12 11:46:56,Wang-Hudson,Ltd,POS-8165,Margarettown,495.61,Yvonne King,AMEX,GBP,SUCCESS,SUCCESS
TXN000927,REFUND,2024-08-28 11:46:56,Acosta LLC,Group,POS-1802,Burkeport,330.11,Bryan Thompson,AMEX,GBP,SUCCESS,SUCCESS
TXN000928,PURCHASE,2025-05-28 11:46:56,Trujillo Group,Inc,POS-9762,South Jennifer,290.45,Daniel Madden,AMEX,GBP,SUCCESS,SUCCESS
TXN000929,REFUND,2024-08-13 11:46:56,"Lawson, Buchanan and Gilbert",Group,POS-8456,Lake Rebecca,990.46,Barbara Bishop,AMEX,GBP,FAILED,Suspicious transaction (anomaly)
TXN000930,CASHBACK,2024-12-15 11:46:56,"Allen, Collins and Smith",Group,POS-9952,Bellchester,42.6,Colton Martinez,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000931,REFUND,2025-07-03 11:46:56,Holloway LLC,LLC,POS-8706,North Tiffany,945.46,Debra Chung,RUPAY,EUR,FAILED,Suspicious transaction (anomaly)
TXN000932,CASHBACK,2025-06-14 11:46:56,Kelly Inc,Inc,POS-5999,West Joview,519.72,Shane Edwards,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000933,CASHBACK,2025-05-17 11:46:56,Garcia-Gilbert,and Sons,POS-9281,New Daisy,410.85,Sean Rhodes,VISA,INR,SUCCESS,SUCCESS
TXN000934,REFUND,2025-01-22 11:46:56,Thomas-Roberts,Ltd,POS-1836,East Marthaburgh,457.01,Mason Baker,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000935,CASHBACK,2024-08-15 11:46:56,"Robinson, Moore and Ibarra",Ltd,POS-7660,Johnsonmouth,257.79,Brian Mccarthy,AMEX,EUR,SUCCESS,SUCCESS
